Segment,Year,Country,Market,Region,Category,Sub-Category,Profit
Corporate,2011.0,Mexico,LATAM,North,Office Supplies,Fasteners,35.58
Corporate,2011.0,Mexico,LATAM,North,Office Supplies,Labels,42.28
Corporate,2011.0,Mexico,LATAM,North,Office Supplies,Paper,171.28
Corporate,2011.0,Mexico,LATAM,North,Office Supplies,Storage,320.16
Corporate,2011.0,Mexico,LATAM,North,Office Supplies,Supplies,351.3
Corporate,2011.0,Mexico,LATAM,North,Technology,Accessories,625.64
Corporate,2011.0,Mexico,LATAM,North,Technology,Copiers,1931.6355999999998
Corporate,2011.0,Mexico,LATAM,North,Technology,Phones,247.88
Corporate,2011.0,Mongolia,EMEA,EMEA,Furniture,Chairs,55.38
Corporate,2011.0,Mongolia,EMEA,EMEA,Office Supplies,Envelopes,2.43
Corporate,2011.0,Mongolia,EMEA,EMEA,Office Supplies,Storage,211.5
Corporate,2011.0,Mongolia,EMEA,EMEA,Office Supplies,Supplies,12.66
Corporate,2011.0,Mongolia,EMEA,EMEA,Technology,Accessories,68.76
Corporate,2011.0,Mongolia,EMEA,EMEA,Technology,Phones,77.04
Corporate,2011.0,Morocco,Africa,Africa,Furniture,Chairs,38.25
Corporate,2011.0,Morocco,Africa,Africa,Furniture,Furnishings,8.79
Corporate,2011.0,Morocco,Africa,Africa,Office Supplies,Envelopes,24.389999999999997
Corporate,2011.0,Morocco,Africa,Africa,Office Supplies,Paper,4.8
Corporate,2011.0,Morocco,Africa,Africa,Technology,Copiers,741.6
Corporate,2011.0,Morocco,Africa,Africa,Technology,Machines,23.19
Corporate,2011.0,Mozambique,Africa,Africa,Office Supplies,Binders,1.65
Corporate,2011.0,Mozambique,Africa,Africa,Office Supplies,Supplies,1.14
Corporate,2011.0,Mozambique,Africa,Africa,Technology,Machines,131.91
Corporate,2011.0,Myanmar (Burma),APAC,Southeast Asia,Furniture,Bookcases,-10.437
Corporate,2011.0,Myanmar (Burma),APAC,Southeast Asia,Furniture,Furnishings,-15.6114
Corporate,2011.0,Myanmar (Burma),APAC,Southeast Asia,Office Supplies,Art,-11.8152
Corporate,2011.0,Myanmar (Burma),APAC,Southeast Asia,Office Supplies,Binders,-0.4140000000000015
Corporate,2011.0,Myanmar (Burma),APAC,Southeast Asia,Office Supplies,Envelopes,-7.0065
Corporate,2011.0,Myanmar (Burma),APAC,Southeast Asia,Office Supplies,Supplies,-5.6508
Corporate,2011.0,Myanmar (Burma),APAC,Southeast Asia,Technology,Copiers,-106.083
Corporate,2011.0,Myanmar (Burma),APAC,Southeast Asia,Technology,Machines,63.0819
Corporate,2011.0,Netherlands,EU,Central,Furniture,Furnishings,94.90200000000002
Corporate,2011.0,Netherlands,EU,Central,Office Supplies,Appliances,-105.39
Corporate,2011.0,Netherlands,EU,Central,Office Supplies,Binders,-24.33
Corporate,2011.0,Netherlands,EU,Central,Office Supplies,Envelopes,-54.36
Corporate,2011.0,Netherlands,EU,Central,Office Supplies,Paper,-28.904999999999998
Corporate,2011.0,Netherlands,EU,Central,Office Supplies,Storage,-4.92
Corporate,2011.0,Netherlands,EU,Central,Office Supplies,Supplies,-52.38
Corporate,2011.0,Netherlands,EU,Central,Technology,Accessories,-357.075
Corporate,2011.0,Netherlands,EU,Central,Technology,Machines,-264.93
Corporate,2011.0,New Zealand,APAC,Oceania,Furniture,Bookcases,191.7
Corporate,2011.0,New Zealand,APAC,Oceania,Furniture,Chairs,-111.456
Corporate,2011.0,New Zealand,APAC,Oceania,Furniture,Furnishings,48.432
Corporate,2011.0,New Zealand,APAC,Oceania,Furniture,Tables,762.0959999999999
Corporate,2011.0,New Zealand,APAC,Oceania,Office Supplies,Appliances,-32.088
Corporate,2011.0,New Zealand,APAC,Oceania,Office Supplies,Art,174.44400000000002
Corporate,2011.0,New Zealand,APAC,Oceania,Office Supplies,Binders,-143.13600000000002
Corporate,2011.0,New Zealand,APAC,Oceania,Office Supplies,Envelopes,58.032
Corporate,2011.0,New Zealand,APAC,Oceania,Office Supplies,Fasteners,-11.52
Corporate,2011.0,New Zealand,APAC,Oceania,Office Supplies,Labels,5.555999999999999
Corporate,2011.0,New Zealand,APAC,Oceania,Office Supplies,Paper,-16.248
Corporate,2011.0,New Zealand,APAC,Oceania,Office Supplies,Storage,42.156
Corporate,2011.0,New Zealand,APAC,Oceania,Technology,Accessories,474.108
Corporate,2011.0,New Zealand,APAC,Oceania,Technology,Copiers,262.2
Corporate,2011.0,New Zealand,APAC,Oceania,Technology,Phones,94.17599999999999
Corporate,2011.0,Nicaragua,LATAM,Central,Furniture,Bookcases,1015.8199999999999
Corporate,2011.0,Nicaragua,LATAM,Central,Furniture,Chairs,121.6
Corporate,2011.0,Nicaragua,LATAM,Central,Furniture,Furnishings,230.64
Corporate,2011.0,Nicaragua,LATAM,Central,Office Supplies,Art,7.16
Corporate,2011.0,Nicaragua,LATAM,Central,Office Supplies,Binders,22.06
Corporate,2011.0,Nicaragua,LATAM,Central,Office Supplies,Envelopes,159.36
Corporate,2011.0,Nicaragua,LATAM,Central,Office Supplies,Fasteners,0.36
Corporate,2011.0,Nicaragua,LATAM,Central,Office Supplies,Labels,22.12
Corporate,2011.0,Nicaragua,LATAM,Central,Office Supplies,Paper,11.52
Corporate,2011.0,Nicaragua,LATAM,Central,Office Supplies,Storage,379.26000000000005
Corporate,2011.0,Nicaragua,LATAM,Central,Office Supplies,Supplies,43.44
Corporate,2011.0,Nicaragua,LATAM,Central,Technology,Accessories,122.03999999999999
Corporate,2011.0,Nicaragua,LATAM,Central,Technology,Copiers,202.89351999999997
Corporate,2011.0,Nicaragua,LATAM,Central,Technology,Machines,397.79999999999995
Corporate,2011.0,Nicaragua,LATAM,Central,Technology,Phones,442.2
Corporate,2011.0,Nigeria,Africa,Africa,Furniture,Bookcases,-74.325
Corporate,2011.0,Nigeria,Africa,Africa,Furniture,Chairs,-650.7539999999999
Corporate,2011.0,Nigeria,Africa,Africa,Furniture,Furnishings,-318.369
Corporate,2011.0,Nigeria,Africa,Africa,Office Supplies,Appliances,-118.45500000000001
Corporate,2011.0,Nigeria,Africa,Africa,Office Supplies,Art,-86.28
Corporate,2011.0,Nigeria,Africa,Africa,Office Supplies,Binders,-164.08200000000002
Corporate,2011.0,Nigeria,Africa,Africa,Office Supplies,Envelopes,-21.483
Corporate,2011.0,Nigeria,Africa,Africa,Office Supplies,Fasteners,-15.434999999999999
Corporate,2011.0,Nigeria,Africa,Africa,Office Supplies,Labels,-21.648
Corporate,2011.0,Nigeria,Africa,Africa,Office Supplies,Paper,-7.398
Corporate,2011.0,Nigeria,Africa,Africa,Office Supplies,Storage,-295.104
Corporate,2011.0,Nigeria,Africa,Africa,Office Supplies,Supplies,-53.696999999999996
Corporate,2011.0,Nigeria,Africa,Africa,Technology,Accessories,-220.548
Corporate,2011.0,Nigeria,Africa,Africa,Technology,Copiers,-983.4480000000001
Corporate,2011.0,Nigeria,Africa,Africa,Technology,Machines,-486.50100000000003
Corporate,2011.0,Nigeria,Africa,Africa,Technology,Phones,-183.39
Corporate,2011.0,Norway,EU,North,Office Supplies,Storage,119.04
Corporate,2011.0,Pakistan,APAC,Central Asia,Furniture,Bookcases,-59.49
Corporate,2011.0,Pakistan,APAC,Central Asia,Furniture,Chairs,-153.876
Corporate,2011.0,Pakistan,APAC,Central Asia,Furniture,Tables,-488.772
Corporate,2011.0,Pakistan,APAC,Central Asia,Office Supplies,Appliances,-44.19
Corporate,2011.0,Pakistan,APAC,Central Asia,Office Supplies,Binders,-1.5
Corporate,2011.0,Pakistan,APAC,Central Asia,Office Supplies,Envelopes,-69.75
Corporate,2011.0,Pakistan,APAC,Central Asia,Office Supplies,Fasteners,-27.0
Corporate,2011.0,Pakistan,APAC,Central Asia,Office Supplies,Labels,-11.52
Corporate,2011.0,Pakistan,APAC,Central Asia,Office Supplies,Storage,-73.65
Corporate,2011.0,Pakistan,APAC,Central Asia,Office Supplies,Supplies,-14.58
Corporate,2011.0,Pakistan,APAC,Central Asia,Technology,Accessories,-83.88
Corporate,2011.0,Pakistan,APAC,Central Asia,Technology,Copiers,-498.42
Corporate,2011.0,Pakistan,APAC,Central Asia,Technology,Machines,-27.03
Corporate,2011.0,Pakistan,APAC,Central Asia,Technology,Phones,-25.8
Corporate,2011.0,Panama,LATAM,Central,Furniture,Bookcases,-156.88
Corporate,2011.0,Panama,LATAM,Central,Furniture,Furnishings,23.087999999999997
Corporate,2011.0,Panama,LATAM,Central,Office Supplies,Appliances,-24.488
Corporate,2011.0,Panama,LATAM,Central,Office Supplies,Binders,-5.896
Corporate,2011.0,Panama,LATAM,Central,Office Supplies,Envelopes,-49.392
Corporate,2011.0,Panama,LATAM,Central,Office Supplies,Fasteners,-18.572
Corporate,2011.0,Panama,LATAM,Central,Office Supplies,Labels,-4.96
Corporate,2011.0,Panama,LATAM,Central,Technology,Accessories,-51.176
Corporate,2011.0,Panama,LATAM,Central,Technology,Copiers,-137.33808
Corporate,2011.0,Panama,LATAM,Central,Technology,Phones,-574.8480000000001
Corporate,2011.0,Peru,LATAM,South,Furniture,Chairs,-68.96400000000001
Corporate,2011.0,Peru,LATAM,South,Furniture,Furnishings,-1.688
Corporate,2011.0,Peru,LATAM,South,Furniture,Tables,-218.84
Corporate,2011.0,Peru,LATAM,South,Office Supplies,Art,0.74
Corporate,2011.0,Peru,LATAM,South,Office Supplies,Binders,-36.904
Corporate,2011.0,Peru,LATAM,South,Office Supplies,Envelopes,-4.836
Corporate,2011.0,Peru,LATAM,South,Office Supplies,Fasteners,-5.28
Corporate,2011.0,Peru,LATAM,South,Office Supplies,Storage,-48.6
Corporate,2011.0,Peru,LATAM,South,Office Supplies,Supplies,-16.368
Corporate,2011.0,Peru,LATAM,South,Technology,Accessories,-53.376
Corporate,2011.0,Peru,LATAM,South,Technology,Phones,-40.288
Corporate,2011.0,Philippines,APAC,Southeast Asia,Furniture,Chairs,411.33
Corporate,2011.0,Philippines,APAC,Southeast Asia,Furniture,Furnishings,-29.1
Corporate,2011.0,Philippines,APAC,Southeast Asia,Office Supplies,Appliances,-174.87
Corporate,2011.0,Philippines,APAC,Southeast Asia,Office Supplies,Envelopes,-2.604
Corporate,2011.0,Philippines,APAC,Southeast Asia,Office Supplies,Fasteners,-26.674500000000002
Corporate,2011.0,Philippines,APAC,Southeast Asia,Office Supplies,Labels,-9.4545
Corporate,2011.0,Philippines,APAC,Southeast Asia,Office Supplies,Paper,-59.894999999999996
Corporate,2011.0,Philippines,APAC,Southeast Asia,Office Supplies,Storage,5.742000000000001
Corporate,2011.0,Philippines,APAC,Southeast Asia,Office Supplies,Supplies,-3.036
Corporate,2011.0,Philippines,APAC,Southeast Asia,Technology,Accessories,-13.446
Corporate,2011.0,Philippines,APAC,Southeast Asia,Technology,Copiers,-78.14699999999999
Corporate,2011.0,Philippines,APAC,Southeast Asia,Technology,Phones,66.2625
Corporate,2011.0,Poland,EMEA,EMEA,Furniture,Bookcases,714.96
Corporate,2011.0,Poland,EMEA,EMEA,Furniture,Furnishings,98.91
Corporate,2011.0,Poland,EMEA,EMEA,Office Supplies,Binders,25.8
Corporate,2011.0,Poland,EMEA,EMEA,Office Supplies,Envelopes,8.94
Corporate,2011.0,Poland,EMEA,EMEA,Office Supplies,Labels,2.97
Corporate,2011.0,Poland,EMEA,EMEA,Office Supplies,Paper,5.7
Corporate,2011.0,Poland,EMEA,EMEA,Office Supplies,Supplies,0.0
Corporate,2011.0,Poland,EMEA,EMEA,Technology,Machines,29.88
Corporate,2011.0,Portugal,EU,South,Furniture,Furnishings,-81.63
Corporate,2011.0,Portugal,EU,South,Office Supplies,Art,-127.44
Corporate,2011.0,Portugal,EU,South,Office Supplies,Envelopes,-4.77
Corporate,2011.0,Portugal,EU,South,Technology,Copiers,-216.765
Corporate,2011.0,Romania,EMEA,EMEA,Furniture,Furnishings,24.75
Corporate,2011.0,Romania,EMEA,EMEA,Furniture,Tables,43.71
Corporate,2011.0,Romania,EMEA,EMEA,Office Supplies,Art,31.950000000000003
Corporate,2011.0,Romania,EMEA,EMEA,Office Supplies,Binders,8.43
Corporate,2011.0,Romania,EMEA,EMEA,Office Supplies,Fasteners,6.66
Corporate,2011.0,Romania,EMEA,EMEA,Office Supplies,Labels,4.5
Corporate,2011.0,Romania,EMEA,EMEA,Office Supplies,Storage,7.14
Corporate,2011.0,Romania,EMEA,EMEA,Office Supplies,Supplies,16.71
Corporate,2011.0,Romania,EMEA,EMEA,Technology,Phones,383.76
Corporate,2011.0,Russia,EMEA,EMEA,Furniture,Bookcases,1622.88
Corporate,2011.0,Russia,EMEA,EMEA,Furniture,Chairs,200.54999999999998
Corporate,2011.0,Russia,EMEA,EMEA,Furniture,Furnishings,312.65999999999997
Corporate,2011.0,Russia,EMEA,EMEA,Office Supplies,Art,25.380000000000003
Corporate,2011.0,Russia,EMEA,EMEA,Office Supplies,Binders,13.71
Corporate,2011.0,Russia,EMEA,EMEA,Office Supplies,Storage,182.82
Corporate,2011.0,Russia,EMEA,EMEA,Office Supplies,Supplies,80.4
Corporate,2011.0,Russia,EMEA,EMEA,Technology,Accessories,36.84
Corporate,2011.0,Russia,EMEA,EMEA,Technology,Copiers,465.54
Corporate,2011.0,Russia,EMEA,EMEA,Technology,Machines,92.61
Corporate,2011.0,Russia,EMEA,EMEA,Technology,Phones,2.94
Corporate,2011.0,Rwanda,Africa,Africa,Office Supplies,Art,50.339999999999996
Corporate,2011.0,Rwanda,Africa,Africa,Office Supplies,Storage,17.22
Corporate,2011.0,Saudi Arabia,EMEA,EMEA,Furniture,Bookcases,61.62
Corporate,2011.0,Saudi Arabia,EMEA,EMEA,Furniture,Chairs,146.52
Corporate,2011.0,Saudi Arabia,EMEA,EMEA,Furniture,Furnishings,10.26
Corporate,2011.0,Saudi Arabia,EMEA,EMEA,Office Supplies,Binders,3.84
Corporate,2011.0,Saudi Arabia,EMEA,EMEA,Office Supplies,Envelopes,17.16
Corporate,2011.0,Saudi Arabia,EMEA,EMEA,Office Supplies,Fasteners,4.2
Corporate,2011.0,Saudi Arabia,EMEA,EMEA,Office Supplies,Labels,3.96
Corporate,2011.0,Saudi Arabia,EMEA,EMEA,Office Supplies,Storage,54.9
Corporate,2011.0,Saudi Arabia,EMEA,EMEA,Technology,Accessories,7.38
Corporate,2011.0,Saudi Arabia,EMEA,EMEA,Technology,Copiers,183.36
Corporate,2011.0,Saudi Arabia,EMEA,EMEA,Technology,Machines,28.08
Corporate,2011.0,Saudi Arabia,EMEA,EMEA,Technology,Phones,193.02
Corporate,2011.0,Senegal,Africa,Africa,Furniture,Furnishings,12.66
Corporate,2011.0,Senegal,Africa,Africa,Office Supplies,Fasteners,8.64
Corporate,2011.0,Senegal,Africa,Africa,Office Supplies,Storage,494.28000000000003
Corporate,2011.0,Senegal,Africa,Africa,Technology,Copiers,83.34
Corporate,2011.0,Sierra Leone,Africa,Africa,Office Supplies,Appliances,59.76
Corporate,2011.0,Singapore,APAC,Southeast Asia,Furniture,Furnishings,19.98
Corporate,2011.0,Singapore,APAC,Southeast Asia,Office Supplies,Art,9.0
Corporate,2011.0,Singapore,APAC,Southeast Asia,Office Supplies,Fasteners,14.31
Corporate,2011.0,Singapore,APAC,Southeast Asia,Office Supplies,Labels,10.2
Corporate,2011.0,Singapore,APAC,Southeast Asia,Office Supplies,Paper,130.5
Corporate,2011.0,Singapore,APAC,Southeast Asia,Office Supplies,Storage,14.16
Corporate,2011.0,Singapore,APAC,Southeast Asia,Office Supplies,Supplies,7.38
Corporate,2011.0,Singapore,APAC,Southeast Asia,Technology,Copiers,232.11
Corporate,2011.0,Slovakia,EMEA,EMEA,Office Supplies,Storage,18.78
Corporate,2011.0,Somalia,Africa,Africa,Office Supplies,Labels,6.48
Corporate,2011.0,South Africa,Africa,Africa,Furniture,Bookcases,41.4
Corporate,2011.0,South Africa,Africa,Africa,Furniture,Furnishings,14.76
Corporate,2011.0,South Africa,Africa,Africa,Office Supplies,Art,54.959999999999994
Corporate,2011.0,South Africa,Africa,Africa,Office Supplies,Binders,22.29
Corporate,2011.0,South Africa,Africa,Africa,Office Supplies,Fasteners,6.54
Corporate,2011.0,South Africa,Africa,Africa,Office Supplies,Paper,21.299999999999997
Corporate,2011.0,South Africa,Africa,Africa,Office Supplies,Storage,25.47
Corporate,2011.0,South Africa,Africa,Africa,Office Supplies,Supplies,11.879999999999999
Corporate,2011.0,South Africa,Africa,Africa,Technology,Accessories,44.1
Corporate,2011.0,South Africa,Africa,Africa,Technology,Copiers,42.24
Corporate,2011.0,South Africa,Africa,Africa,Technology,Machines,237.93
Corporate,2011.0,South Africa,Africa,Africa,Technology,Phones,52.38
Corporate,2011.0,South Korea,APAC,North Asia,Furniture,Bookcases,0.0
Corporate,2011.0,South Korea,APAC,North Asia,Office Supplies,Envelopes,-23.625
Corporate,2011.0,South Korea,APAC,North Asia,Office Supplies,Labels,-9.12
Corporate,2011.0,South Korea,APAC,North Asia,Office Supplies,Paper,-6.48
Corporate,2011.0,South Korea,APAC,North Asia,Office Supplies,Storage,-155.10000000000002
Corporate,2011.0,South Korea,APAC,North Asia,Office Supplies,Supplies,-36.42
Corporate,2011.0,South Korea,APAC,North Asia,Technology,Machines,-176.58
Corporate,2011.0,Spain,EU,South,Furniture,Bookcases,470.67
Corporate,2011.0,Spain,EU,South,Furniture,Chairs,-81.86399999999999
Corporate,2011.0,Spain,EU,South,Furniture,Furnishings,124.2
Corporate,2011.0,Spain,EU,South,Office Supplies,Appliances,2609.88
Corporate,2011.0,Spain,EU,South,Office Supplies,Art,91.68
Corporate,2011.0,Spain,EU,South,Office Supplies,Binders,23.61
Corporate,2011.0,Spain,EU,South,Office Supplies,Fasteners,45.0
Corporate,2011.0,Spain,EU,South,Office Supplies,Labels,17.58
Corporate,2011.0,Spain,EU,South,Office Supplies,Paper,86.10000000000001
Corporate,2011.0,Spain,EU,South,Office Supplies,Storage,311.946
Corporate,2011.0,Spain,EU,South,Office Supplies,Supplies,18.12
Corporate,2011.0,Spain,EU,South,Technology,Accessories,34.5
Corporate,2011.0,Spain,EU,South,Technology,Machines,-31.326
Corporate,2011.0,Spain,EU,South,Technology,Phones,233.77200000000002
Corporate,2011.0,Sudan,Africa,Africa,Furniture,Chairs,13.68
Corporate,2011.0,Sudan,Africa,Africa,Office Supplies,Appliances,35.94
Corporate,2011.0,Sudan,Africa,Africa,Office Supplies,Supplies,5.28
Corporate,2011.0,Sweden,EU,North,Furniture,Furnishings,-44.052
Corporate,2011.0,Sweden,EU,North,Office Supplies,Appliances,-27.585
Corporate,2011.0,Sweden,EU,North,Office Supplies,Art,-36.39000000000001
Corporate,2011.0,Sweden,EU,North,Office Supplies,Binders,-92.07
Corporate,2011.0,Sweden,EU,North,Office Supplies,Envelopes,-38.445
Corporate,2011.0,Sweden,EU,North,Office Supplies,Fasteners,-37.71
Corporate,2011.0,Sweden,EU,North,Office Supplies,Labels,-30.105
Corporate,2011.0,Sweden,EU,North,Office Supplies,Paper,-17.22
Corporate,2011.0,Sweden,EU,North,Office Supplies,Storage,-252.285
Corporate,2011.0,Sweden,EU,North,Office Supplies,Supplies,-24.465
Corporate,2011.0,Sweden,EU,North,Technology,Phones,-97.98
Corporate,2011.0,Switzerland,EU,Central,Furniture,Bookcases,117.0
Corporate,2011.0,Switzerland,EU,Central,Office Supplies,Art,8.04
Corporate,2011.0,Switzerland,EU,Central,Office Supplies,Envelopes,6.6
Corporate,2011.0,Switzerland,EU,Central,Office Supplies,Storage,57.24
Corporate,2011.0,Taiwan,APAC,North Asia,Furniture,Bookcases,153.75
Corporate,2011.0,Taiwan,APAC,North Asia,Furniture,Chairs,114.6
Corporate,2011.0,Taiwan,APAC,North Asia,Furniture,Tables,1032.21
Corporate,2011.0,Taiwan,APAC,North Asia,Office Supplies,Binders,14.04
Corporate,2011.0,Taiwan,APAC,North Asia,Office Supplies,Envelopes,13.26
Corporate,2011.0,Taiwan,APAC,North Asia,Office Supplies,Labels,9.48
Corporate,2011.0,Taiwan,APAC,North Asia,Technology,Machines,68.22
Corporate,2011.0,Tanzania,Africa,Africa,Office Supplies,Envelopes,9.84
Corporate,2011.0,Tanzania,Africa,Africa,Office Supplies,Labels,4.32
Corporate,2011.0,Tanzania,Africa,Africa,Office Supplies,Paper,25.86
Corporate,2011.0,Tanzania,Africa,Africa,Office Supplies,Storage,149.49
Corporate,2011.0,Tanzania,Africa,Africa,Technology,Machines,11.034
Corporate,2011.0,Thailand,APAC,Southeast Asia,Furniture,Chairs,-109.9365
Corporate,2011.0,Thailand,APAC,Southeast Asia,Furniture,Furnishings,1.4634
Corporate,2011.0,Thailand,APAC,Southeast Asia,Office Supplies,Appliances,227.757
Corporate,2011.0,Thailand,APAC,Southeast Asia,Office Supplies,Art,-75.9645
Corporate,2011.0,Thailand,APAC,Southeast Asia,Office Supplies,Binders,2.232
Corporate,2011.0,Thailand,APAC,Southeast Asia,Office Supplies,Fasteners,-49.36559999999999
Corporate,2011.0,Thailand,APAC,Southeast Asia,Office Supplies,Labels,-26.3376
Corporate,2011.0,Thailand,APAC,Southeast Asia,Office Supplies,Paper,-27.4242
Corporate,2011.0,Thailand,APAC,Southeast Asia,Office Supplies,Supplies,-4.2258
Corporate,2011.0,Thailand,APAC,Southeast Asia,Technology,Accessories,1.8444000000000003
Corporate,2011.0,Thailand,APAC,Southeast Asia,Technology,Copiers,-262.10609999999997
Corporate,2011.0,Thailand,APAC,Southeast Asia,Technology,Machines,-32.352
Corporate,2011.0,Thailand,APAC,Southeast Asia,Technology,Phones,364.23
Corporate,2011.0,Turkey,EMEA,EMEA,Furniture,Bookcases,-602.976
Corporate,2011.0,Turkey,EMEA,EMEA,Furniture,Chairs,-953.94
Corporate,2011.0,Turkey,EMEA,EMEA,Furniture,Furnishings,-104.688
Corporate,2011.0,Turkey,EMEA,EMEA,Office Supplies,Appliances,-111.30600000000001
Corporate,2011.0,Turkey,EMEA,EMEA,Office Supplies,Art,-247.58999999999997
Corporate,2011.0,Turkey,EMEA,EMEA,Office Supplies,Binders,-52.986000000000004
Corporate,2011.0,Turkey,EMEA,EMEA,Office Supplies,Fasteners,-26.028
Corporate,2011.0,Turkey,EMEA,EMEA,Office Supplies,Labels,-42.918
Corporate,2011.0,Turkey,EMEA,EMEA,Office Supplies,Paper,-59.7
Corporate,2011.0,Turkey,EMEA,EMEA,Office Supplies,Storage,-407.55
Corporate,2011.0,Turkey,EMEA,EMEA,Office Supplies,Supplies,-156.534
Corporate,2011.0,Turkey,EMEA,EMEA,Technology,Accessories,-143.814
Corporate,2011.0,Turkey,EMEA,EMEA,Technology,Copiers,-288.39
Corporate,2011.0,Turkey,EMEA,EMEA,Technology,Machines,-557.9340000000001
Corporate,2011.0,Turkey,EMEA,EMEA,Technology,Phones,-1345.704
Corporate,2011.0,Ukraine,EMEA,EMEA,Furniture,Chairs,23.1
Corporate,2011.0,Ukraine,EMEA,EMEA,Furniture,Furnishings,2.16
Corporate,2011.0,Ukraine,EMEA,EMEA,Office Supplies,Binders,8.61
Corporate,2011.0,Ukraine,EMEA,EMEA,Office Supplies,Fasteners,0.72
Corporate,2011.0,Ukraine,EMEA,EMEA,Technology,Copiers,236.52
Corporate,2011.0,Ukraine,EMEA,EMEA,Technology,Phones,10.44
Corporate,2011.0,United Kingdom,EU,North,Furniture,Bookcases,1658.568
Corporate,2011.0,United Kingdom,EU,North,Furniture,Chairs,395.352
Corporate,2011.0,United Kingdom,EU,North,Furniture,Furnishings,-37.14
Corporate,2011.0,United Kingdom,EU,North,Furniture,Tables,1528.38
Corporate,2011.0,United Kingdom,EU,North,Office Supplies,Appliances,410.406
Corporate,2011.0,United Kingdom,EU,North,Office Supplies,Art,46.586999999999996
Corporate,2011.0,United Kingdom,EU,North,Office Supplies,Binders,94.482
Corporate,2011.0,United Kingdom,EU,North,Office Supplies,Envelopes,241.98
Corporate,2011.0,United Kingdom,EU,North,Office Supplies,Fasteners,-25.940999999999995
Corporate,2011.0,United Kingdom,EU,North,Office Supplies,Labels,12.78
Corporate,2011.0,United Kingdom,EU,North,Office Supplies,Paper,93.708
Corporate,2011.0,United Kingdom,EU,North,Office Supplies,Storage,402.37500000000006
Corporate,2011.0,United Kingdom,EU,North,Office Supplies,Supplies,114.63000000000001
Corporate,2011.0,United Kingdom,EU,North,Technology,Accessories,262.56
Corporate,2011.0,United Kingdom,EU,North,Technology,Copiers,776.25
Corporate,2011.0,United Kingdom,EU,North,Technology,Phones,2168.9429999999998
Corporate,2011.0,United States,US,East,Furniture,Bookcases,234.46600000000012
Corporate,2011.0,United States,US,South,Furniture,Chairs,1464.3075999999999
Corporate,2011.0,United States,US,South,Furniture,Furnishings,671.9907
Corporate,2011.0,United States,US,East,Furniture,Tables,-2009.4642999999999
Corporate,2011.0,United States,US,East,Office Supplies,Appliances,1122.7072
Corporate,2011.0,United States,US,South,Office Supplies,Art,516.8922000000002
Corporate,2011.0,United States,US,Central,Office Supplies,Binders,1849.1155
Corporate,2011.0,United States,US,Central,Office Supplies,Envelopes,460.92620000000005
Corporate,2011.0,United States,US,Central,Office Supplies,Fasteners,66.9539
Corporate,2011.0,United States,US,East,Office Supplies,Labels,664.3639999999999
Corporate,2011.0,United States,US,East,Office Supplies,Paper,2540.9588000000003
Corporate,2011.0,United States,US,East,Office Supplies,Storage,1663.9596
Corporate,2011.0,United States,US,West,Office Supplies,Supplies,132.215
Corporate,2011.0,United States,US,Central,Technology,Accessories,1659.5959
Corporate,2011.0,United States,US,Central,Technology,Copiers,134.9955
Corporate,2011.0,United States,US,West,Technology,Machines,-1154.6372999999999
Corporate,2011.0,United States,US,Central,Technology,Phones,3493.9303999999997
Corporate,2011.0,Uzbekistan,EMEA,EMEA,Office Supplies,Fasteners,0.18
Corporate,2011.0,Uzbekistan,EMEA,EMEA,Office Supplies,Supplies,1.5
Corporate,2011.0,Venezuela,LATAM,South,Furniture,Furnishings,-49.192
Corporate,2011.0,Venezuela,LATAM,South,Furniture,Tables,-819.3760000000001
Corporate,2011.0,Venezuela,LATAM,South,Office Supplies,Envelopes,-31.92
Corporate,2011.0,Venezuela,LATAM,South,Office Supplies,Fasteners,-6.08
Corporate,2011.0,Venezuela,LATAM,South,Office Supplies,Paper,-2.3520000000000003
Corporate,2011.0,Venezuela,LATAM,South,Office Supplies,Storage,-480.276
Corporate,2011.0,Venezuela,LATAM,South,Technology,Accessories,32.66
Corporate,2011.0,Vietnam,APAC,Southeast Asia,Furniture,Bookcases,39.8646
Corporate,2011.0,Vietnam,APAC,Southeast Asia,Office Supplies,Appliances,922.7588999999999
Corporate,2011.0,Vietnam,APAC,Southeast Asia,Office Supplies,Fasteners,15.2835
Corporate,2011.0,Vietnam,APAC,Southeast Asia,Office Supplies,Labels,3.3924
Corporate,2011.0,Vietnam,APAC,Southeast Asia,Technology,Machines,22.9698
Corporate,2011.0,Vietnam,APAC,Southeast Asia,Technology,Phones,4.5579
Corporate,2011.0,Zambia,Africa,Africa,Office Supplies,Storage,93.12
Corporate,2011.0,Zimbabwe,Africa,Africa,Furniture,Furnishings,-20.142
Corporate,2011.0,Zimbabwe,Africa,Africa,Furniture,Tables,-275.757
Corporate,2011.0,Zimbabwe,Africa,Africa,Office Supplies,Art,-21.168
Corporate,2011.0,Zimbabwe,Africa,Africa,Office Supplies,Storage,-157.485
Corporate,2011.0,Zimbabwe,Africa,Africa,Office Supplies,Supplies,-55.728
Corporate,2011.0,Zimbabwe,Africa,Africa,Technology,Copiers,-371.04
Home Office,2011.0,Afghanistan,APAC,Central Asia,Office Supplies,Paper,2.55
Home Office,2011.0,Algeria,Africa,Africa,Office Supplies,Binders,1.8
Home Office,2011.0,Algeria,Africa,Africa,Office Supplies,Fasteners,4.14
